B81007,11.316
B81008,59.111
B81009,6.565
B81010,12.849
B81011,48.742
B81012,77.552
B81013,27.903
B81014,30.99
B81015,29.41
B81016,43.484
B81017,70.567
B81018,67.283
B81020,62.105
B81022,9.777
B81023,43.484
B81024,7.222
B81025,49.856
B81026,7.185
B81027,78.298
B81029,9.31
B81030,30.733
B81031,20.283
B81032,36.728
B81034,3.634
B81035,23.867
B81036,3.527
B81037,17.128
B81038,42.847
B81039,58.703
B81040,67.75
B81041,9.194
B81042,32.916
B81043,6.65
B81045,23.077
B81046,67.283
B81047,57.716
B81048,35.755
B81051,9.848
B81052,32.424
B81054,53.355
B81055,20.083
B81058,78.298
B81060,45.283
B81061,7.905
B81063,31.545
B81064,12.493
B81065,31.249
B81068,6.619
B81069,30.99
B81070,30.99
B81074,59.111
B81075,23.675
B81077,20.283
B81082,2.024
B81085,24.936
B81087,21.756
B81088,14.223
B81090,39.903
B81091,20.283
B81092,14.381
B81095,17.575
B81097,23.312
B81099,12.311
B81100,15.441
B81101,37.527
B81104,16.317
B81108,27.782
B81109,31.545
B81112,65.025
B81113,7.185
B81118,67.405
B81119,65.025
B81603,29.317
B81606,77.552
B81616,65.025
B81617,39.903
B81619,10.982
B81620,35.206
B81628,15.999
B81631,60.23
B81635,30.247
B81642,20.083
B81645,23.312
B81647,26.842
B81648,24.957
B81653,8.896
B81655,8.554
B81656,44.475
B81658,20.348
B81663,27.782
B81664,77.552
B81665,6.233
B81666,4.185
B81675,66.451
B81677,29.317
B81688,65.025
B81697,74.512
B82002,4.494
B82004,10.595
B82005,29.8
B82007,14.33
B82008,19.723
B82010,11.56
B82011,18.739
B82012,3.922
B82013,21.211
B82014,2.672
B82016,15.11
B82017,17.889
B82018,7.075
B82019,9.829
B82020,18.319
B82021,5.701
B82022,7.363
B82023,11.217
B82024,49.535
B82025,17.553
B82026,5.923
B82027,15.11
B82028,7.259
B82029,10.062
B82030,12.632
B82031,19.192
B82032,10.112
B82033,24.932
B82034,17.249
B82035,8.42
B82036,11.56
B82037,37.098
B82038,28.065
B82041,6.777
B82042,19.328
B82044,26.125
B82045,9.207
B82046,25.845
B82047,4.245
B82049,9.275
B82050,10.938
B82053,7.259
B82054,10.895
B82057,11.63
B82059,13.575
B82060,16.055
B82061,15.192
B82062,19.999
B82063,12.779
B82064,8.777
B82066,12.21
B82067,16.055
B82068,12.632
B82069,16.055
B82071,5.87
B82072,17.249
B82073,5.677
B82074,33.097
B82075,4.993
B82077,14.936
B82078,7.293
B82079,14.196
B82080,7.851
B82081,2.84
B82083,11.59
B82086,22.445
B82088,26.641
B82091,15.11
B82097,26.738
B82098,29.782
B82100,28.292
B82101,19.915
B82103,4.732
B82104,9.244
B82105,19.706
B82106,10.895
B82609,15.134
B82619,8.432
B82622,16.783
B82628,28.795
B83002,7.156
B83005,50.874
B83006,14.784
B83008,74.227
B83009,54.41
B83010,23.04
B83012,46.498
B83014,30.58
B83015,45.537
B83016,47.912
B83017,30.293
B83018,16.928
B83019,8.228
B83020,18.481
B83021,56.224
B83022,10.712
B83023,75.65
B83025,63.238
B83026,70.94
B83027,26.843
B83028,27.367
B83029,29.129
B83030,35.219
B83031,2.593
B83032,52.793
B83033,37.382
B83034,32.016
B83035,54.755
B83037,13.764
B83038,28.986
B83039,53.659
B83040,14.151
B83041,36.838
B83042,36.838
B83045,26.304
B83049,65.517
B83051,31.905
B83052,46.498
B83054,43.802
B83055,69.178
B83056,45.552
B83058,52.793
B83061,12.123
B83062,58.621
B83063,15.053
B83064,23.458
B83067,30.58
B83602,42.281
B83604,62.245
B83611,70.94
B83614,62.245
B83617,56.316
B83620,11.33
B83621,54.755
B83622,46.498
B83624,10.319
B83626,45.552
B83627,41.28
B83628,63.301
B83629,45.552
B83641,48.563
B83642,56.316
B83653,63.238
B83657,33.188
B83659,32.016
B83660,63.301
B83661,52.793
B84001,35.623
B84003,31.231
B84004,19.938
B84005,15.295
B84006,26.837
B84007,14.128
B84008,15.676
B84009,24.25
B84010,28.383
B84011,31.231
B84012,37.496
B84013,40.869
B84014,18.54
B84016,40.572
B84019,15.295
B84021,36.647
B84612,51.367
B84613,42.874
B84618,50.422
B84623,21.881
B85001,19.638
B85002,15.063
B85004,55.206
B85005,7.751
B85006,8.396
B85008,57.678
B85009,50.155
B85010,20.261
B85012,35.853
B85014,35.853
B85015,57.678
B85016,51.716
B85018,33.486
B85019,30.19
B85020,55.206
B85021,19.638
B85022,9.393
B85023,7.048
B85024,18.421
B85025,31.539
B85026,4.219
B85027,22.83
B85028,51.672
B85030,19.638
B85031,22.733
B85032,18.301
B85033,21.785
B85036,40.067
B85037,19.424
B85038,10.255
B85041,37.918
B85042,42.493
B85044,51.716
B85048,40.889
B85051,12.972
B85054,23.528
B85055,49.051
B85058,40.333
B85059,25.914
B85060,40.333
B85061,5.555
B85062,27.05
B85606,32.546
B85610,11.272
B85611,58.233
B85612,30.205
B85614,51.672
B85619,35.853
B85620,34.875
B85622,57.678
B85623,20.354
B85634,14.444
B85636,23.71
B85638,20.598
B85640,27.345
B85641,51.716
B85645,24.057
B85646,32.423
B85650,50.155
B85652,40.152
B85655,57.678
B85659,42.493
B85660,24.687
B86001,31.608
B86002,57.256
B86003,63.407
B86004,34.401
B86005,68.158
B86006,13.331
B86007,49.517
B86008,41.818
B86009,17.367
B86010,2.022
B86011,13.362
B86012,57.256
B86013,11.415
B86014,14.273
B86015,34.47
B86016,48.526
B86017,28.918
B86018,28.871
B86019,10.781
B86020,16.026
B86022,39.367
B86023,6.527
B86024,73.67
B86025,40.604
B86028,31.608
B86029,13.64
B86030,15.018
B86031,48.864
B86032,13.64
B86033,14.996
B86034,6.609
B86035,49.625
B86036,8.54
B86038,35.522
B86039,21.148
B86041,44.142
B86042,15.206
B86043,72.732
B86044,44.85
B86048,11.464
B86049,28.918
B86050,15.501
B86051,35.522
B86052,13.602
B86054,48.526
B86055,17.367
B86056,13.3
B86057,31.608
B86058,8.915
B86059,32.732
B86060,73.67
B86061,47.041
B86062,51.35
B86064,34.961
B86066,11.612
B86067,13.852
B86068,31.393
B86069,47.904
B86070,35.522
B86071,15.502
B86074,5.719
B86075,5.507
B86081,66.91
B86086,13.755
B86089,28.136
B86092,27.623
B86093,72.671
B86094,18.457
B86096,57.848
B86100,21.148
B86101,29.452
B86103,54.836
B86104,45.472
B86106,71.544
B86108,54.328
B86109,13.755
B86110,28.223
B86623,65.869
B86625,25.043
B86633,49.625
B86642,49.625
B86643,59.39
B86648,5.507
B86654,12.053
B86655,22.189
B86658,15.992
B86666,21.148
B86667,38.709
B86669,28.104
B86672,15.502
B86673,13.326
B86675,67.767
B86678,15.832
B87001,20.141
B87002,16.6
B87003,12.406
B87004,53.088
B87005,36.602
B87006,29.204
B87007,50.51
B87008,48.647
B87009,37.242
B87011,34.098
B87012,26.129
B87013,31.861
B87015,26.904
B87016,46.597
B87017,53.088
B87018,30.468
B87019,25.917
B87020,35.954
B87021,41.526
B87022,40.459
B87025,36.602
B87026,39.431
B87027,8.378
B87028,18.589
B87030,14.56
B87031,22.986
B87032,37.242
B87033,40.131
B87036,29.204
B87039,20.596
B87040,22.986
B87041,28.135
B87042,60.423
B87044,21.711
B87600,28.135
B87602,14.637
B87604,47.618
C81001,22.309
C81002,17.935
C81003,11.1
C81004,25.022
C81005,10.126
C81006,64.431
C81007,33.189
C81008,31.279
C81009,50.187
C81010,32.122
C81012,38.997
C81013,4.339
C81014,39.782
C81015,23.538
C81016,14.409
C81017,9.654
C81018,13.006
C81020,21.16
C81021,30.992
C81022,16.511
C81023,21.286
C81025,14.882
C81026,22.272
C81027,39.487
C81028,7.567
C81029,23.011
C81030,4.821
C81031,19.34
C81032,21.466
C81033,34.497
C81034,19.178
C81035,44.759
C81036,27.32
C81037,15.895
C81038,5.661
C81039,6.897
C81040,4.214
C81041,25.078
C81042,12.969
C81044,41.649
C81045,22.024
C81046,5.531
C81047,32.491
C81048,7.424
C81049,19.043
C81050,24.13
C81051,17.641
C81052,19.043
C81053,30.461
C81054,16.601
C81055,47.707
C81056,30.273
C81057,3.394
C81058,31.725
C81059,25.022
C81060,16.302
C81061,26.601
C81062,11.98
C81063,15.795
C81064,7.699
C81065,4.454
C81066,7.054
C81067,2.072
C81068,7.284
C81069,19.993
C81070,19.385
C81071,62.942
C81072,38.979
C81073,50.187
C81074,19.231
C81075,9.461
C81076,7.577
C81077,24.696
C81080,10.159
C81081,24.696
C81082,18.463
C81083,21.286
C81084,22.024
C81086,15.895
C81087,30.033
C81089,7.727
C81090,16.511
C81091,13.106
C81092,7.571
C81094,13.444
C81095,16.225
C81096,42.823
C81097,20.57
C81099,30.461
C81101,18.621
C81106,25.522
C81108,10.056
C81110,6.414
C81113,5.958
C81114,5.351
C81115,16.511
C81118,56.431
C81604,28.92
C81611,12.549
C81615,15.116
C81616,48.143
C81634,10.69
C81638,40.567
C81640,8.629
C81642,3.722
C81647,25.535
C81648,6.083
C81649,27.678
C81652,33.652
C81653,14.391
C81655,25.078
C81658,6.048
C81660,18.325
C81661,20.178
C81662,10.933
C82001,3.116
C82002,11.514
C82003,10.567
C82005,32.211
C82007,16.001
C82008,68.224
C82009,13.153
C82010,14.545
C82011,62.516
C82012,25.247
C82013,28.624
C82014,5.698
C82016,4.134
C82017,28.831
C82018,16.122
C82019,37.311
C82020,17.497
C82021,13.26
C82022,9.308
C82024,29.598
C82025,10.135
C82026,24.742
C82027,18.849
C82028,7.98
C82029,31.362
C82030,11.61
C82031,32.863
C82032,7.295
C82033,48.212
C82034,6.082
C82035,62.516
C82037,27.652
C82038,26.304
C82039,14.284
C82040,10.777
C82041,15.487
C82042,17.228
C82043,16.852
C82044,4.887
C82045,23.783
C82046,27.732
C82047,28.443
C82048,24.661
C82050,15.427
C82051,17.99
C82052,6.604
C82053,69.014
C82054,6.756
C82055,6.887
C82056,14.124
C82059,28.277
C82060,34.3
C82061,13.504
C82062,6.907
C82063,22.209
C82064,5.322
C82066,11.238
C82067,9.83
C82068,14.951
C82070,24.742
C82071,28.624
C82072,23.27
C82073,29.161
C82075,28.443
C82076,6.9
C82077,7.601
C82078,17.228
C82079,31.478
C82080,48.735
C82082,28.443
C82084,16.434
C82086,32.511
C82088,16.678
C82091,9.751
C82092,18.684
C82093,9.276
C82094,53.974
C82095,27.626
C82096,12.747
C82097,6.939
C82098,18.376
C82099,31.473
C82100,58.904
C82102,10.444
C82103,8.644
C82105,16.678
C82107,26.729
C82109,10.601
C82111,2.56
C82112,8.585
C82114,28.277
C82116,39.533
C82119,31.102
C82120,6.604
C82121,25.672
C82122,9.691
C82124,18.238
C82600,13.137
C82610,44.581
C82611,10.135
C82614,7.559
C82620,30.173
C82623,12.917
C82624,58.397
C82626,58.904
C82627,9.644
C82628,12.562
C82631,13.399
C82634,7.092
C82639,22.629
C82642,37.575
C82643,26.876
C82644,13.137
C82649,6.817
C82650,10.459
C82651,29.768
C82653,28.277
C82656,15.899
C82659,48.735
C82660,48.735
C82662,31.105
C82667,37.575
C82669,18.684
C82670,27.214
C82671,26.729
C82676,37.238
C82678,15.813
C82680,33
C83001,48.634
C83002,7.572
C83003,12.203
C83004,31.273
C83005,16.209
C83007,11.619
C83008,44.358
C83009,41.995
C83010,24.625
C83011,10.95
C83013,8.029
C83014,14.315
C83015,22.289
C83018,36.857
C83019,31.918
C83020,9.807
C83022,8.916
C83023,19.884
C83024,12.504
C83025,11.846
C83026,7.859
C83027,23.32
C83028,13.377
C83029,21.831
C83030,27.982
C83031,4.879
C83032,26.576
C83033,20.924
C83035,12.41
C83036,16.404
C83037,12
C83038,13.306
C83039,16.452
C83040,25.017
C83041,16.677
C83042,25.045
C83043,20.757
C83044,56.159
C83045,45.683
C83046,4.418
C83048,23.416
C83049,29.216
C83051,26.95
C83052,14.609
C83053,16.593
C83054,4.552
C83055,29.832
C83056,23.526
C83057,15.632
C83058,5.594
C83059,26.027
C83060,34.131
C83061,13.358
C83062,18.587
C83063,17.415
C83064,61.083
C83065,21.963
C83067,7.445
C83071,35.029
C83072,41.995
C83073,13.342
C83074,16.604
C83075,25.017
C83078,24.007
C83079,13.926
C83080,40.558
C83082,16.677
C83083,18.175
C83085,24.661
C83611,7.661
C83613,25.706
C83614,25.023
C83617,12.748
C83626,15.151
C83631,10.517
C83634,8.554
C83635,16.809
C83637,11.846
C83641,13.306
C83643,24.039
C83649,16.25
C83650,25.369
C83653,21.335
C84001,40.292
C84004,50.013
C84005,10.229
C84008,24.768
C84009,22.758
C84010,27.954
C84011,17.579
C84012,44.679
C84013,14.541
C84014,4.513
C84016,28.818
C84017,8.877
C84018,49.247
C84019,22.072
C84020,40.104
C84021,30.116
C84023,11.997
C84024,31.087
C84025,4.241
C84026,20.549
C84028,2.579
C84029,44.462
C84030,12.262
C84031,46.819
C84032,41.017
C84033,16.123
C84034,35.503
C84035,14.541
C84036,39.349
C84037,15.388
C84039,12.806
C84042,24.205
C84043,57.26
C84044,5.354
C84045,5.691
C84046,38.938
C84047,5.2
C84048,5.781
C84049,5.054
C84051,46.819
C84053,29.766
C84055,29.058
C84057,28.586
C84059,16.035
C84060,39.54
C84061,44.679
C84063,37.673
C84064,57.26
C84065,16.858
C84066,26.99
C84067,20.433
C84069,40.104
C84072,61.335
C84074,59.223
C84076,46.353
C84077,31.244
C84078,38.554
C84080,12.262
C84081,38.938
C84084,4.836
C84085,29.854
C84086,13.431
C84087,25.905
C84090,3.281
C84091,25.286
C84092,52.842
C84094,27.344
C84095,20.236
C84096,23.896
C84101,7.219
C84103,53.234
C84105,53.234
C84106,49.611
C84107,24.205
C84112,10.21
C84113,16.753
C84114,37.434
C84115,6.65
C84116,42.915
C84117,23.896
C84120,13.783
C84122,8.013
C84123,30.558
C84127,29.667
C84129,14.704
C84131,15.227
C84135,40.462
C84136,23.896
C84138,57.26
C84140,46.353
C84142,25.096
C84144,52.842
C84150,9.611
C84151,49.048
C84605,3.281
C84613,27.897
C84619,24.72
C84621,13.431
C84624,17.74
C84628,47.476
C84629,46.353
C84637,78.837
C84646,4.738
C84647,51.254
C84654,21.945
C84656,25.681
C84658,29.667
C84660,9.966
C84664,27.681
C84667,8.22
C84676,45.955
C84679,40.104
C84680,45.803
C84682,21.884
C84683,45.479
C84691,53.234
C84692,8.875
C84693,26.804
C84694,46.357
C84695,33.436
C84696,7.585
C84703,7.874
C84704,26.911
C84705,20.614
C84709,27.897
C84710,35.207
C84714,21.388
C84717,57.26
C85001,30.26
C85003,47.676
C85004,26.9
C85005,24.016
C85006,22.802
C85007,31.28
C85008,34.41
C85009,66.116
C85010,28.684
C85013,32.335
C85014,29.598
C85016,32.462
C85017,32.537
C85018,45.706
C85019,37.755
C85020,34.547
C85022,34.41
C85023,30.26
C85024,24.016
C85026,22.155
C85028,41.989
C85030,28.362
C85033,20.793
C85614,24.91
C85619,64.564
C85622,49.703
C85623,9.161
C85628,45.706
C86001,58.895
C86002,53.406
C86003,44.304
C86005,45.797
C86006,48.862
C86007,48.862
C86009,7.219
C86011,22.727
C86012,44.518
C86013,9.318
C86015,42.362
C86016,21.754
C86017,52.497
C86018,29.384
C86019,34.457
C86020,34.457
C86021,12.934
C86022,43.641
C86023,28.285
C86024,43.869
C86025,48.862
C86026,49.453
C86029,52.497
C86032,13.016
C86033,49.453
C86034,45.797
C86037,57.707
C86038,30.938
C86605,21.754
C86606,19.889
C86609,23.742
C86611,8.414
C86613,30.938
C86614,29.384
C86616,58.399
C86621,39.031
C86625,43.869
C86626,16.647
C87002,59.836
C87003,62.774
C87004,8.454
C87005,60.282
C87006,30.438
C87007,11.759
C87008,30.822
C87009,10.174
C87010,65.519
C87012,28.689
C87013,39.802
C87014,40.831
C87015,9.98
C87016,20.653
C87017,60.282
C87018,45.691
C87020,60.698
C87022,26.195
C87024,31.88
C87029,46.543
C87030,35.008
C87031,24.453
C87603,60.698
C87604,7.994
C87606,45.39
C87608,70.649
C87616,45.39
C87620,24.453
C87622,60.282
C88005,13.285
C88006,52.765
C88007,31.693
C88008,48.448
C88009,50.884
C88010,34.649
C88011,52.796
C88014,51.154
C88015,58.085
C88016,15.441
C88018,20.278
C88019,54.113
C88020,74.795
C88021,12.332
C88022,13.137
C88023,12.605
C88024,19.256
C88025,25.282
C88026,14.978
C88027,42.074
C88028,8.984
C88030,27.05
C88031,52.996
C88032,10.25
C88034,6.792
C88035,57.431
C88036,32.107
C88037,6.701
C88038,31.592
C88039,14.229
C88040,13.729
C88041,12.713
C88043,11.143
C88044,3.211
C88045,12.912
C88046,12.713
C88047,27.493
C88048,56.755
C88049,35.516
C88050,35.211
C88051,48.063
C88052,13.163
C88053,4.284
C88054,8.23
C88059,51.545
C88060,36.31
C88062,5.014
C88068,6.701
C88069,26.766
C88070,46.856
C88072,70.205
C88073,32.174
C88074,22.85
C88076,22.837
C88077,62.208
C88078,11.289
C88079,6.215
C88082,41.123
C88083,6.972
C88084,52.419
C88085,56.216
C88086,52.796
C88087,43.829
C88088,65.174
C88090,57.893
C88091,49.659
C88092,22.85
C88095,14.229
C88096,22.551
C88622,35.078
C88627,23.209
C88631,14.978
C88643,46.916
C88647,14.218
C88648,19.998
C88652,5.424
C88655,27.896
C88656,12.614
D81001,18.777
D81002,10.427
D81003,11.953
D81004,9.071
D81005,5.308
D81008,29.383
D81010,21.495
D81011,35.024
D81012,13.31
D81013,14.552
D81014,9.761
D81015,29.887
D81016,30.788
D81017,11.845
D81018,13.235
D81021,20.483
D81022,18.898
D81023,61.304
D81025,15.417
D81026,38.373
D81027,9.289
D81028,7.165
D81029,33.696
D81030,11.397
D81031,9.665
D81033,4.699
D81034,8.821
D81035,5.04
D81036,4.31
D81037,14.552
D81038,9.648
D81040,4.232
D81041,7.954
D81042,8.405
D81043,3.548
D81044,27.402
D81045,6.688
D81046,26.23
D81047,12.389
D81049,14.988
D81050,15.451
D81051,4.865
D81052,25.511
D81054,7.927
D81055,6.838
D81056,7.158
D81057,17.289
D81058,1.559
D81059,18.524
D81060,8.154
D81061,21.267
D81062,16.525
D81064,25.511
D81065,40.974
D81066,9.792
D81070,18.777
D81073,47.974
D81078,12.234
D81081,10.738
D81082,17.115
D81084,6.309
D81085,12.664
D81086,40.291
D81602,1.753
D81603,28.583
D81606,6.759
D81607,3.848
D81611,17.082
D81612,20.154
D81615,16.458
D81618,14.199
D81622,35.024
D81623,11.397
D81625,36.789
D81629,57.289
D81630,12.897
D81631,37.866
D81633,27.143
D81637,14.301
D81645,24.793
D82001,21.566
D82002,23.112
D82003,33.538
D82004,13.601
D82005,15.363
D82006,20.145
D82007,34.899
D82008,9.269
D82009,19.797
D82010,16.6
D82011,26.494
D82012,18.903
D82013,5.66
D82015,27.197
D82016,23.102
D82017,10.551
D82018,13.377
D82019,8.599
D82020,26.713
D82022,23.063
D82023,25.098
D82024,10.453
D82025,23.146
D82026,31.52
D82027,25.521
D82028,19.077
D82029,9.058
D82030,23.102
D82031,23.063
D82032,4.137
D82034,18.383
D82035,40.358
D82036,4.214
D82037,19.377
D82038,14.627
D82039,15.33
D82040,37.558
D82041,23.112
D82042,9.515
D82043,17.187
D82044,21.207
D82045,5.84
D82046,15.891
D82047,26.494
D82048,48.265
D82049,20.035
D82050,22.766
D82051,57.757
D82053,26.731
D82054,19.774
D82056,28.36
D82057,14.051
D82058,16.955
D82059,16.914
D82060,24.753
D82062,18.116
D82063,33.642
D82064,12.512
D82065,37.256
D82066,16.914
D82067,60.79
D82068,15.78
D82070,19.984
D82071,8.656
D82072,23.77
D82073,24.104
D82076,16.102
D82078,4.214
D82079,22.82
D82080,4.161
D82084,16.397
D82085,21.059
D82087,49.974
D82088,5.804
D82096,15.642
D82099,21.657
D82100,14.507
D82104,6.911
D82105,18.283
D82106,48.021
D82600,23.875
D82604,20.762
D82618,8.071
D82621,32.785
D82624,16.923
D82628,18.628
D83001,8.201
D83002,52.692
D83003,15.669
D83004,12.928
D83005,15.845
D83006,16.375
D83007,10.766
D83008,39.168
D83009,15.127
D83010,29.247
D83011,22.188
D83012,31.894
D83013,15.845
D83014,21.356
D83015,18.42
D83016,21.534
D83017,7.125
D83018,11.486
D83019,17.088
D83020,8.541
D83021,23.759
D83022,5.708
D83023,76.806
D83024,10.775
D83026,8.334
D83027,30.414
D83028,18.398
D83029,30.414
D83030,39.418
D83033,7.824
D83034,22.429
D83035,13.042
D83037,21.931
D83038,5.675
D83039,17.923
D83040,20.895
D83041,11.149
D83043,15.478
D83044,17.546
D83045,11.54
D83046,11.681
D83047,6.918
D83048,7.973
D83049,11.159
D83050,37.77
D83051,20.254
D83053,15.801
D83054,20.708
D83055,8.208
D83056,36.572
D83057,4.714
D83058,23.236
D83059,35.521
D83060,16.311
D83061,14.443
D83062,25.76
D83064,18.274
D83067,30.414
D83069,18.195
D83070,8.604
D83073,53.861
D83074,53.861
D83075,7.369
D83076,11.334
D83078,13.759
D83079,18.248
D83080,8.167
D83081,43.759
D83082,27.698
D83084,13.531
D83608,32.941
D83610,15.155
D83615,10.127
E81001,38.008
E81002,2.812
E81003,19.901
E81004,23.229
E81005,34.829
E81006,26.145
E81007,10.124
E81008,21.996
E81009,21.563
E81010,20.067
E81012,9.45
E81013,35.715
E81014,20.007
E81015,4.893
E81016,26.802
E81018,28.653
E81019,38.687
E81021,35.51
E81022,6.846
E81023,14.419
E81024,12.772
E81025,36.498
E81026,8.644
E81027,14.321
E81028,32.079
E81029,9.236
E81030,20.646
